,gbifID,county,geo_county,FLAG
29542,1676085777,Polk Co.,Polk,
29550,1676085785,Polk Co.,Polk,
29553,1676085788,Polk Co.,Polk,
29556,1676085791,Polk Co.,Polk,
29558,1676085793,Polk Co.,Polk,
29560,1676085795,Polk Co.,Polk,
29562,1676085797,Polk Co.,Polk,
29563,1676085798,Polk Co.,Polk,
29564,1676085799,Polk Co.,Polk,
29573,1676085813,Polk Co.,Polk,
29641,1841147431,Polk Co.,Polk,
29664,1841147545,Polk Co.,Polk,
29674,1841147601,Polk Co.,Polk,
29683,1841147662,Polk Co.,Polk,
29692,1841147696,Polk Co.,Polk,
29693,1841147705,Polk Co.,Polk,
29695,1841147717,Polk Co.,Polk,
29696,1841147728,Polk Co.,Polk,
29713,1841147802,Polk Co.,Polk,
29782,1697944933,Polk Co.,Polk,
29811,1697944967,Polk Co.,Polk,
29812,1697944968,Polk Co.,Polk,
29815,1697944972,Polk Co.,Polk,
29817,1697944974,Polk Co.,Polk,
29819,1697944976,Polk Co.,Polk,
29820,1697944977,Polk Co.,Polk,
29821,1697944978,Polk Co.,Polk,
29822,1697944979,Polk Co.,Polk,
29823,1697944980,Polk Co.,Polk,
29824,1697944981,Polk Co.,Polk,
29827,1697944984,Polk Co.,Polk,
29831,1697944988,Polk Co.,Polk,
29957,1576158658,Polk Co.,Polk,
29962,1576158686,Polk Co.,Polk,
30613,1703067886,Polk Co.,Polk,
30615,1703067888,Polk Co.,Polk,
30620,1703067893,Polk Co.,Polk,
30635,1703067909,Polk Co.,Polk,
30641,1703067921,Polk Co.,Polk,
30696,1632928081,Polk Co.,Polk,
30707,1304203781,Polk Co.,Polk,
30735,1304586355,Polk Co.,Polk,
30800,1930098232,Polk Co.,Polk,
30918,1930255914,Polk Co.,Polk,
30919,1930256884,Polk Co.,Polk,
30923,1930268615,Polk Co.,Polk,
30973,1930316093,Polk Co.,Polk,
30998,1930352474,Polk Co.,Polk,
31124,1930485235,Polk Co.,Polk,
31125,1930487006,Polk Co.,Polk,
31153,1930533617,Polk Co.,Polk,
31173,1930554720,Polk Co.,Polk,
31240,1930630648,Polk Co.,Polk,
31261,1930652700,Polk Co.,Polk,
31431,1930868331,Polk Co.,Polk,
31499,1929072183,Polk Co.,Polk,
31635,1929233149,Polk Co.,Polk,
31643,1929241641,Polk Co.,Polk,
31682,1929289168,Polk Co.,Polk,
31788,1929433689,Polk Co.,Polk,
31792,1929437400,Polk Co.,Polk,
31798,1929441254,Polk Co.,Polk,
31870,1929550824,Polk Co.,Polk,
31902,1929592109,Polk Co.,Polk,
32019,1929740315,Polk Co.,Polk,
32064,1929793293,Polk Co.,Polk,
32095,1929835650,Polk Co.,Polk,
32549,1803779890,Polk Co.,Polk,
2081,415941125,Polk County,Highlands,FLAG
2084,415941131,Polk County,Highlands,FLAG
32203,1846496900,Polk County,Highlands,FLAG
27279,1849097702,Polk County,Osceola,FLAG
27805,1836728024,Polk County,Osceola,FLAG
1284,415893903,Polk County,Polk,
1290,415893910,Polk County,Polk,
1509,415904451,Polk County,Polk,
1513,415904475,Polk County,Polk,
1524,415904986,Polk County,Polk,
1672,415909035,Polk County,Polk,
1722,415910030,Polk County,Polk,
1723,415910031,Polk County,Polk,
1776,415913668,Polk County,Polk,
1916,415925999,Polk County,Polk,
1981,415934280,Polk County,Polk,
2085,415941132,Polk County,Polk,
2191,415942045,Polk County,Polk,
2234,415943130,Polk County,Polk,
2362,415951755,Polk County,Polk,
2413,415953890,Polk County,Polk,
2414,415953891,Polk County,Polk,
2415,415953892,Polk County,Polk,
2418,415953895,Polk County,Polk,
2459,415954427,Polk County,Polk,
2501,415955562,Polk County,Polk,
2649,415957937,Polk County,Polk,
2792,415961857,Polk County,Polk,
2871,415962616,Polk County,Polk,
2894,415965129,Polk County,Polk,
3001,415967297,Polk County,Polk,
3010,415968414,Polk County,Polk,
3435,415984220,Polk County,Polk,
3436,415984254,Polk County,Polk,
3441,415984262,Polk County,Polk,
3484,415987487,Polk County,Polk,
3586,415988637,Polk County,Polk,
3622,415988760,Polk County,Polk,
3723,415989867,Polk County,Polk,
3728,415989883,Polk County,Polk,
3745,415989995,Polk County,Polk,
4437,675232376,Polk County,Polk,
4438,675232377,Polk County,Polk,
5439,699258425,Polk County,Polk,
5450,699258508,Polk County,Polk,
5727,699266790,Polk County,Polk,
5728,699266810,Polk County,Polk,
5839,699271904,Polk County,Polk,
5840,699271906,Polk County,Polk,
5846,699272018,Polk County,Polk,
5847,699272019,Polk County,Polk,
5848,699272020,Polk County,Polk,
5849,699272021,Polk County,Polk,
5850,699272022,Polk County,Polk,
5852,699272024,Polk County,Polk,
5857,699272180,Polk County,Polk,
5882,699272814,Polk County,Polk,
27061,345671607,Polk County,Polk,
27317,1849110790,Polk County,Polk,
27339,1849115104,Polk County,Polk,
27644,1849180410,Polk County,Polk,
27688,1849188958,Polk County,Polk,
27778,1133212607,Polk County,Polk,
28849,1212007481,Polk County,Polk,
28916,1212008077,Polk County,Polk,
28917,1212008079,Polk County,Polk,
29005,1212010271,Polk County,Polk,
29006,1212010274,Polk County,Polk,
30300,768794077,Polk County,Polk,
30424,768795681,Polk County,Polk,
30452,768796319,Polk County,Polk,
32217,1846514353,Polk County,Polk,
32360,606650030,Polk County,Polk,
29216,1899880774,Putnam,Alachua,FLAG
29220,1899882524,Putnam,Alachua,FLAG
500,1457786817,Putnam,Clay,FLAG
30587,1269718572,Putnam,Hardee,FLAG
594,1457809673,Putnam,Highlands,FLAG
619,1457815406,Putnam,Marion,FLAG
4075,1896862809,Putnam,Marion,FLAG
4199,1258735532,Putnam,Marion,FLAG
4482,1257515902,Putnam,Marion,FLAG
4483,1257515927,Putnam,Marion,FLAG
4484,1257515935,Putnam,Marion,FLAG
5175,1258122862,Putnam,Saint Johns,FLAG
18447,1503262740,Putnam Co.,Marion,FLAG
18458,1503262757,Putnam Co.,Marion,FLAG
18461,1503262768,Putnam Co.,Marion,FLAG
31962,1929659673,Putnam Co.,Polk,FLAG
44,1563894236,Putnam Co.,Putnam,
68,1563894269,Putnam Co.,Putnam,
724,1927776203,Putnam Co.,Putnam,
947,1928061213,Putnam Co.,Putnam,
1150,1928328611,Putnam Co.,Putnam,
6114,1931301817,Putnam Co.,Putnam,
6149,1931358371,Putnam Co.,Putnam,
6298,1928437426,Putnam Co.,Putnam,
6571,1928821859,Putnam Co.,Putnam,
6623,1928898484,Putnam Co.,Putnam,
6844,1929961676,Putnam Co.,Putnam,
6914,1930048645,Putnam Co.,Putnam,
7023,1930981893,Putnam Co.,Putnam,
7070,1931027913,Putnam Co.,Putnam,
7104,1931065290,Putnam Co.,Putnam,
7209,1503175890,Putnam Co.,Putnam,
7210,1503175920,Putnam Co.,Putnam,
7211,1503175994,Putnam Co.,Putnam,
7212,1503176009,Putnam Co.,Putnam,
7213,1503176034,Putnam Co.,Putnam,
7214,1503176342,Putnam Co.,Putnam,
7215,1503177702,Putnam Co.,Putnam,
7216,1503177728,Putnam Co.,Putnam,
7217,1503177793,Putnam Co.,Putnam,
7218,1503177805,Putnam Co.,Putnam,
7269,1503224693,Putnam Co.,Putnam,
7271,1503224695,Putnam Co.,Putnam,
7284,1503224722,Putnam Co.,Putnam,
7291,1503224730,Putnam Co.,Putnam,
7298,1503224737,Putnam Co.,Putnam,
7375,1503224899,Putnam Co.,Putnam,
7378,1503224920,Putnam Co.,Putnam,
7403,1503228557,Putnam Co.,Putnam,
7416,1503228578,Putnam Co.,Putnam,
7451,1503228621,Putnam Co.,Putnam,
7488,1503228679,Putnam Co.,Putnam,
7570,1503228792,Putnam Co.,Putnam,
7645,1503228882,Putnam Co.,Putnam,
7671,1503228911,Putnam Co.,Putnam,
7702,1503228955,Putnam Co.,Putnam,
7715,1503228975,Putnam Co.,Putnam,
8203,1503234214,Putnam Co.,Putnam,
8211,1503234224,Putnam Co.,Putnam,
8539,1503234976,Putnam Co.,Putnam,
8763,1503235471,Putnam Co.,Putnam,
9021,1503236593,Putnam Co.,Putnam,
9055,1503236709,Putnam Co.,Putnam,
9285,1503237500,Putnam Co.,Putnam,
9313,1503237579,Putnam Co.,Putnam,
9332,1503237629,Putnam Co.,Putnam,
9340,1503237670,Putnam Co.,Putnam,
9342,1503237673,Putnam Co.,Putnam,
9355,1503237694,Putnam Co.,Putnam,
9359,1503237704,Putnam Co.,Putnam,
9370,1503237722,Putnam Co.,Putnam,
9553,1503238524,Putnam Co.,Putnam,
9558,1503238571,Putnam Co.,Putnam,
9579,1503238622,Putnam Co.,Putnam,
9670,1503238764,Putnam Co.,Putnam,
9694,1503238791,Putnam Co.,Putnam,
9730,1503238842,Putnam Co.,Putnam,
9987,1503239516,Putnam Co.,Putnam,
10005,1503239544,Putnam Co.,Putnam,
10415,1503240442,Putnam Co.,Putnam,
10735,1503242002,Putnam Co.,Putnam,
10736,1503242003,Putnam Co.,Putnam,
10737,1503242006,Putnam Co.,Putnam,
10739,1503242009,Putnam Co.,Putnam,
10743,1503242019,Putnam Co.,Putnam,
10748,1503242035,Putnam Co.,Putnam,
10750,1503242047,Putnam Co.,Putnam,
10751,1503242053,Putnam Co.,Putnam,
10752,1503242054,Putnam Co.,Putnam,
10756,1503242063,Putnam Co.,Putnam,
10762,1503242090,Putnam Co.,Putnam,
10767,1503242108,Putnam Co.,Putnam,
11598,1503244572,Putnam Co.,Putnam,
11600,1503244574,Putnam Co.,Putnam,
11602,1503244577,Putnam Co.,Putnam,
11607,1503244583,Putnam Co.,Putnam,
11749,1503245173,Putnam Co.,Putnam,
12797,1503247756,Putnam Co.,Putnam,
14196,1503252541,Putnam Co.,Putnam,
14200,1503252547,Putnam Co.,Putnam,
14305,1503252735,Putnam Co.,Putnam,
14424,1503252909,Putnam Co.,Putnam,
14972,1503253928,Putnam Co.,Putnam,
14999,1503253963,Putnam Co.,Putnam,
15191,1503254682,Putnam Co.,Putnam,
15212,1503254727,Putnam Co.,Putnam,
15220,1503254739,Putnam Co.,Putnam,
15221,1503254740,Putnam Co.,Putnam,
15222,1503254741,Putnam Co.,Putnam,
15265,1503255036,Putnam Co.,Putnam,
15268,1503255042,Putnam Co.,Putnam,
15312,1503255269,Putnam Co.,Putnam,
15504,1503256291,Putnam Co.,Putnam,
15559,1503256359,Putnam Co.,Putnam,
15657,1503256473,Putnam Co.,Putnam,
15780,1503256685,Putnam Co.,Putnam,
15793,1503256704,Putnam Co.,Putnam,
15841,1503256834,Putnam Co.,Putnam,
16001,1503257099,Putnam Co.,Putnam,
16396,1503258621,Putnam Co.,Putnam,
16401,1503258631,Putnam Co.,Putnam,
16405,1503258641,Putnam Co.,Putnam,
16494,1503259505,Putnam Co.,Putnam,
16503,1503259515,Putnam Co.,Putnam,
16513,1503259528,Putnam Co.,Putnam,
16828,1503259969,Putnam Co.,Putnam,
17661,1503261247,Putnam Co.,Putnam,
17669,1503261255,Putnam Co.,Putnam,
17680,1503261268,Putnam Co.,Putnam,
17778,1503261564,Putnam Co.,Putnam,
17901,1503261782,Putnam Co.,Putnam,
18292,1503262488,Putnam Co.,Putnam,
18294,1503262495,Putnam Co.,Putnam,
18316,1503262531,Putnam Co.,Putnam,
18323,1503262543,Putnam Co.,Putnam,
18328,1503262555,Putnam Co.,Putnam,
18329,1503262556,Putnam Co.,Putnam,
18330,1503262559,Putnam Co.,Putnam,
18333,1503262564,Putnam Co.,Putnam,
18334,1503262565,Putnam Co.,Putnam,
18336,1503262568,Putnam Co.,Putnam,
18337,1503262569,Putnam Co.,Putnam,
18338,1503262570,Putnam Co.,Putnam,
18341,1503262583,Putnam Co.,Putnam,
18344,1503262588,Putnam Co.,Putnam,
18355,1503262605,Putnam Co.,Putnam,
18361,1503262623,Putnam Co.,Putnam,
18436,1503262723,Putnam Co.,Putnam,
18443,1503262733,Putnam Co.,Putnam,
18456,1503262752,Putnam Co.,Putnam,
18459,1503262759,Putnam Co.,Putnam,
18907,1503264210,Putnam Co.,Putnam,
18909,1503264251,Putnam Co.,Putnam,
18920,1503264329,Putnam Co.,Putnam,
20268,1503267242,Putnam Co.,Putnam,
20282,1503267263,Putnam Co.,Putnam,
20300,1503267288,Putnam Co.,Putnam,
20304,1503267293,Putnam Co.,Putnam,
20308,1503267297,Putnam Co.,Putnam,
20321,1503267310,Putnam Co.,Putnam,
20329,1503267320,Putnam Co.,Putnam,
22731,1503271488,Putnam Co.,Putnam,
22738,1503271497,Putnam Co.,Putnam,
22744,1503271506,Putnam Co.,Putnam,
22746,1503271508,Putnam Co.,Putnam,
22747,1503271509,Putnam Co.,Putnam,
22749,1503271511,Putnam Co.,Putnam,
22754,1503271517,Putnam Co.,Putnam,
22755,1503271518,Putnam Co.,Putnam,
22756,1503271519,Putnam Co.,Putnam,
22760,1503271524,Putnam Co.,Putnam,
22765,1503271531,Putnam Co.,Putnam,
23161,1503272206,Putnam Co.,Putnam,
23162,1503272212,Putnam Co.,Putnam,
23169,1503272235,Putnam Co.,Putnam,
23175,1503272260,Putnam Co.,Putnam,
23504,1503273240,Putnam Co.,Putnam,
23511,1503273253,Putnam Co.,Putnam,
23512,1503273254,Putnam Co.,Putnam,
23517,1503273259,Putnam Co.,Putnam,
23790,1503274168,Putnam Co.,Putnam,
23827,1503274208,Putnam Co.,Putnam,
23924,1503274327,Putnam Co.,Putnam,
23949,1503274360,Putnam Co.,Putnam,
24041,1503274459,Putnam Co.,Putnam,
24760,1503275696,Putnam Co.,Putnam,
24770,1503275710,Putnam Co.,Putnam,
24832,1503275835,Putnam Co.,Putnam,
24834,1503275845,Putnam Co.,Putnam,
24876,1503275943,Putnam Co.,Putnam,
25250,1503276884,Putnam Co.,Putnam,
25255,1503276890,Putnam Co.,Putnam,
25292,1503276946,Putnam Co.,Putnam,
25297,1503276953,Putnam Co.,Putnam,
25307,1503276981,Putnam Co.,Putnam,
25308,1503276982,Putnam Co.,Putnam,
25358,1503277205,Putnam Co.,Putnam,
25364,1503277240,Putnam Co.,Putnam,
25365,1503277242,Putnam Co.,Putnam,
25403,1503277354,Putnam Co.,Putnam,
25449,1503277494,Putnam Co.,Putnam,
25687,1503278098,Putnam Co.,Putnam,
25703,1503278137,Putnam Co.,Putnam,
25880,1503278654,Putnam Co.,Putnam,
27135,1806525160,Putnam Co.,Putnam,
29189,1899345204,Putnam Co.,Putnam,
29192,1899345227,Putnam Co.,Putnam,
29193,1899345231,Putnam Co.,Putnam,
30816,1930114788,Putnam Co.,Putnam,
31050,1930415517,Putnam Co.,Putnam,
31191,1930571993,Putnam Co.,Putnam,
31254,1930641829,Putnam Co.,Putnam,
31293,1930698426,Putnam Co.,Putnam,
31358,1930778047,Putnam Co.,Putnam,
31375,1930793621,Putnam Co.,Putnam,
31377,1930795929,Putnam Co.,Putnam,
31523,1929104424,Putnam Co.,Putnam,
31795,1929439300,Putnam Co.,Putnam,
31956,1929654056,Putnam Co.,Putnam,
32097,1929839017,Putnam Co.,Putnam,
32104,1929852658,Putnam Co.,Putnam,
18314,1503262527,Putnam Co.,Saint Johns,FLAG
18303,1503262513,Putnam Co.,Volusia,FLAG
1620,415908125,Putnam County,Putnam,
2106,415941509,Putnam County,Putnam,
2887,415964227,Putnam County,Putnam,
2888,415964231,Putnam County,Putnam,
3006,415967976,Putnam County,Putnam,
3532,415988302,Putnam County,Putnam,
4026,1315140541,Putnam County,Putnam,
5624,699265974,Putnam County,Putnam,
5630,699266032,Putnam County,Putnam,
27238,1849094066,Putnam County,Putnam,
27251,1849094734,Putnam County,Putnam,
27257,1849095125,Putnam County,Putnam,
27322,1849111531,Putnam County,Putnam,
27423,1849134217,Putnam County,Putnam,
27500,1849150612,Putnam County,Putnam,
27651,1849181327,Putnam County,Putnam,
27813,1318857885,Putnam County,Putnam,
32179,1322298155,Putnam County,Putnam,
32181,1934745118,Putnam County,Putnam,
32189,1846483514,Putnam County,Putnam,
32191,1846483557,Putnam County,Putnam,
32192,1846485516,Putnam County,Putnam,
32194,1846486544,Putnam County,Putnam,
32195,1846486676,Putnam County,Putnam,
32197,1846486785,Putnam County,Putnam,
32198,1846486801,Putnam County,Putnam,
32225,1846558812,Putnam County,Volusia,
71,1024640705,Richmond County,Baker,FLAG
27537,1849158006,Rockdale County,Okeechobee,FLAG
717,217070909,Saint Clair,Walton,FLAG
29938,1990133662,Saint Johns,Bradford,FLAG
5174,1258122824,Saint Johns,Clay,FLAG
4843,1258118780,Saint Johns,Duval,FLAG
5279,1258124488,Saint Johns,Duval,FLAG
5383,1258185892,Saint Johns,Seminole,FLAG
730,1927787120,Saint Johns Co.,Saint Johns,
848,1927935633,Saint Johns Co.,Saint Johns,
1036,1928185459,Saint Johns Co.,Saint Johns,
1068,1928229537,Saint Johns Co.,Saint Johns,
6085,1931246879,Saint Johns Co.,Saint Johns,
6088,1931252546,Saint Johns Co.,Saint Johns,
6246,1928359822,Saint Johns Co.,Saint Johns,
6260,1928377122,Saint Johns Co.,Saint Johns,
6334,1928489239,Saint Johns Co.,Saint Johns,
6463,1928684330,Saint Johns Co.,Saint Johns,
6477,1928699756,Saint Johns Co.,Saint Johns,
6498,1928735445,Saint Johns Co.,Saint Johns,
6545,1928794607,Saint Johns Co.,Saint Johns,
6585,1928851398,Saint Johns Co.,Saint Johns,
6681,1928959771,Saint Johns Co.,Saint Johns,
6748,1929060550,Saint Johns Co.,Saint Johns,
6766,1929892525,Saint Johns Co.,Saint Johns,
6803,1929920762,Saint Johns Co.,Saint Johns,
6830,1929941477,Saint Johns Co.,Saint Johns,
7142,1931115258,Saint Johns Co.,Saint Johns,
30848,1930157647,Saint Johns Co.,Saint Johns,
30851,1930163266,Saint Johns Co.,Saint Johns,
30899,1930231324,Saint Johns Co.,Saint Johns,
31019,1930379549,Saint Johns Co.,Saint Johns,
31034,1930401504,Saint Johns Co.,Saint Johns,
31035,1930403669,Saint Johns Co.,Saint Johns,
31049,1930415090,Saint Johns Co.,Saint Johns,
31147,1930528837,Saint Johns Co.,Saint Johns,
31193,1930574529,Saint Johns Co.,Saint Johns,
31198,1930584080,Saint Johns Co.,Saint Johns,
31345,1930765385,Saint Johns Co.,Saint Johns,
31372,1930791394,Saint Johns Co.,Saint Johns,
31513,1929094073,Saint Johns Co.,Saint Johns,
31689,1929300851,Saint Johns Co.,Saint Johns,
31826,1929480960,Saint Johns Co.,Saint Johns,
31837,1929500188,Saint Johns Co.,Saint Johns,
32008,1929724249,Saint Johns Co.,Saint Johns,
32096,1929835867,Saint Johns Co.,Saint Johns,
6727,1929025853,Saint Johns Co.,Volusia,FLAG
30808,1930104139,Saint Johns Co.,Volusia,FLAG
31950,1929650814,Saint Johns Co.,Volusia,FLAG
27291,1849099748,Saint Johns County,Flagler,FLAG
27293,1849104373,Saint Johns County,Flagler,FLAG
27431,1849135735,Saint Johns County,Flagler,FLAG
27553,1849160725,Saint Johns County,Flagler,FLAG
27547,1849159791,Saint Johns County,Saint Johns,
27710,1849194557,Saint Johns County,Saint Johns,
29417,1932899299,Saint John's County,Saint Johns,
29418,1932899434,Saint John's County,Saint Johns,
29419,1932899469,Saint John's County,Saint Johns,
6043,1931210322,Saint Lucie Co.,Saint Lucie,
6249,1928364878,Saint Lucie Co.,Saint Lucie,
6489,1928726295,Saint Lucie Co.,Saint Lucie,
6658,1928933689,Saint Lucie Co.,Saint Lucie,
6693,1928976933,Saint Lucie Co.,Saint Lucie,
6740,1929039429,Saint Lucie Co.,Saint Lucie,
6759,1929884803,Saint Lucie Co.,Saint Lucie,
6980,1930916930,Saint Lucie Co.,Saint Lucie,
7003,1930947357,Saint Lucie Co.,Saint Lucie,
7086,1931048660,Saint Lucie Co.,Saint Lucie,
30740,1304595598,Saint Lucie Co.,Saint Lucie,
31248,1930635436,Saint Lucie Co.,Saint Lucie,
31338,1930755531,Saint Lucie Co.,Saint Lucie,
32061,1929788642,Saint Lucie Co.,Saint Lucie,
30511,1840915457,Saint Lucie County,Saint Lucie,
4228,1258840164,Santa Rosa,Escambia,FLAG
4231,1258868985,Santa Rosa,Escambia,FLAG
4232,1258928823,Santa Rosa,Escambia,FLAG
4261,1259287583,Santa Rosa,Escambia,FLAG
30757,1304897455,Santa Rosa,Escambia,FLAG
14,1563146114,Santa Rosa,Okaloosa,FLAG
4215,1258813181,Santa Rosa,Okaloosa,FLAG
4216,1258813182,Santa Rosa,Okaloosa,FLAG
4217,1258813192,Santa Rosa,Okaloosa,FLAG
4218,1258813208,Santa Rosa,Okaloosa,FLAG
4219,1258813219,Santa Rosa,Okaloosa,FLAG
4220,1258813227,Santa Rosa,Okaloosa,FLAG
4221,1258813228,Santa Rosa,Okaloosa,FLAG
4222,1258813233,Santa Rosa,Okaloosa,FLAG
4223,1258813247,Santa Rosa,Okaloosa,FLAG
4224,1258813249,Santa Rosa,Okaloosa,FLAG
4225,1258813259,Santa Rosa,Okaloosa,FLAG
4226,1258813283,Santa Rosa,Okaloosa,FLAG
4537,1257807963,Santa Rosa,Okaloosa,FLAG
30585,1269619826,Santa Rosa,Okaloosa,FLAG
30594,1269729567,Santa Rosa,Okaloosa,FLAG
30596,1269729734,Santa Rosa,Okaloosa,FLAG
30597,1269730071,Santa Rosa,Okaloosa,FLAG
30598,1269730229,Santa Rosa,Okaloosa,FLAG
30599,1269730314,Santa Rosa,Okaloosa,FLAG
30600,1269730885,Santa Rosa,Okaloosa,FLAG
30601,1269730920,Santa Rosa,Okaloosa,FLAG
30602,1269730994,Santa Rosa,Okaloosa,FLAG
30604,1269731085,Santa Rosa,Okaloosa,FLAG
25298,1503276954,Santa Rosa Co.,Escambia,FLAG
27747,1945004633,Santa Rosa Co.,Nassau,FLAG
27760,1945005040,Santa Rosa Co.,Nassau,FLAG
753,1927820249,Santa Rosa Co.,Santa Rosa,
774,1927837199,Santa Rosa Co.,Santa Rosa,
777,1927841963,Santa Rosa Co.,Santa Rosa,
816,1927884756,Santa Rosa Co.,Santa Rosa,
820,1927895511,Santa Rosa Co.,Santa Rosa,
835,1927916816,Santa Rosa Co.,Santa Rosa,
870,1927967444,Santa Rosa Co.,Santa Rosa,
940,1928051869,Santa Rosa Co.,Santa Rosa,
965,1928077420,Santa Rosa Co.,Santa Rosa,
967,1928079172,Santa Rosa Co.,Santa Rosa,
1006,1928138156,Santa Rosa Co.,Santa Rosa,
1018,1928159468,Santa Rosa Co.,Santa Rosa,
1035,1928184399,Santa Rosa Co.,Santa Rosa,
1131,1928305913,Santa Rosa Co.,Santa Rosa,
6046,1931212544,Santa Rosa Co.,Santa Rosa,
6054,1931221769,Santa Rosa Co.,Santa Rosa,
6057,1931225989,Santa Rosa Co.,Santa Rosa,
6078,1931241993,Santa Rosa Co.,Santa Rosa,
6090,1931258146,Santa Rosa Co.,Santa Rosa,
6096,1931269113,Santa Rosa Co.,Santa Rosa,
6138,1931337315,Santa Rosa Co.,Santa Rosa,
6164,1931378877,Santa Rosa Co.,Santa Rosa,
6231,1928350880,Santa Rosa Co.,Santa Rosa,
6233,1928352212,Santa Rosa Co.,Santa Rosa,
6256,1928374860,Santa Rosa Co.,Santa Rosa,
6300,1928440705,Santa Rosa Co.,Santa Rosa,
6348,1928506550,Santa Rosa Co.,Santa Rosa,
6383,1928555288,Santa Rosa Co.,Santa Rosa,
6449,1928668744,Santa Rosa Co.,Santa Rosa,
6470,1928690218,Santa Rosa Co.,Santa Rosa,
6472,1928694431,Santa Rosa Co.,Santa Rosa,
6508,1928749384,Santa Rosa Co.,Santa Rosa,
6510,1928751108,Santa Rosa Co.,Santa Rosa,
6532,1928781567,Santa Rosa Co.,Santa Rosa,
6560,1928806997,Santa Rosa Co.,Santa Rosa,
6578,1928842137,Santa Rosa Co.,Santa Rosa,
6597,1928864555,Santa Rosa Co.,Santa Rosa,
6606,1928879377,Santa Rosa Co.,Santa Rosa,
6607,1928879809,Santa Rosa Co.,Santa Rosa,
6641,1928918414,Santa Rosa Co.,Santa Rosa,
6650,1928922916,Santa Rosa Co.,Santa Rosa,
6655,1928928253,Santa Rosa Co.,Santa Rosa,
6711,1929010824,Santa Rosa Co.,Santa Rosa,
6746,1929055655,Santa Rosa Co.,Santa Rosa,
6751,1929878580,Santa Rosa Co.,Santa Rosa,
6758,1929882748,Santa Rosa Co.,Santa Rosa,
6774,1929898196,Santa Rosa Co.,Santa Rosa,
6792,1929915917,Santa Rosa Co.,Santa Rosa,
6810,1929925974,Santa Rosa Co.,Santa Rosa,
6813,1929927199,Santa Rosa Co.,Santa Rosa,
6815,1929927676,Santa Rosa Co.,Santa Rosa,
6818,1929930695,Santa Rosa Co.,Santa Rosa,
6821,1929931614,Santa Rosa Co.,Santa Rosa,
6846,1929962438,Santa Rosa Co.,Santa Rosa,
6851,1929968565,Santa Rosa Co.,Santa Rosa,
6856,1929973956,Santa Rosa Co.,Santa Rosa,
6861,1929981881,Santa Rosa Co.,Santa Rosa,
6863,1929983594,Santa Rosa Co.,Santa Rosa,
6868,1929991469,Santa Rosa Co.,Santa Rosa,
6919,1930053826,Santa Rosa Co.,Santa Rosa,
6962,1930895764,Santa Rosa Co.,Santa Rosa,
6986,1930927526,Santa Rosa Co.,Santa Rosa,
6998,1930936934,Santa Rosa Co.,Santa Rosa,
7007,1930960954,Santa Rosa Co.,Santa Rosa,
7052,1931005186,Santa Rosa Co.,Santa Rosa,
7055,1931008468,Santa Rosa Co.,Santa Rosa,
7122,1931089606,Santa Rosa Co.,Santa Rosa,
7221,1503204738,Santa Rosa Co.,Santa Rosa,
7227,1503204771,Santa Rosa Co.,Santa Rosa,
7229,1503204778,Santa Rosa Co.,Santa Rosa,
7240,1503204845,Santa Rosa Co.,Santa Rosa,
